email,phone,first_name,last_name,company,country,customer_type,customer_subtype,geography,engagement_level,consent_status,consent_source,priority,source,tags,category,source_file
appalachianyarnco@gmail.com,+19374300603,Appalachian Yarn Company,,Appalachian Yarn Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@blissyarns.com,+16153708717,Bliss Yarns,,Bliss Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
chattanoogayarnco@gmail.com,+14236602926,Chattanooga Yarn Company,,Chattanooga Yarn Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
clinchriveryarns@gmail.com,+18652694528,Clinch River Yarn Company,,Clinch River Yarn Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@forbiddenfiberco.com,+19012965158,Forbidden Fiber Co.,,Forbidden Fiber Co.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
atherine@knittingnotions.com,+16155851077,Knitting Notions,,Knitting Notions,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
amiee@loopvilleyarn.com,+18655849772,Loopville,,Loopville,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kalistamefford@gmail.com,+16159452052,Mefford Meadows,,Mefford Meadows,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@nashvilleneedleworks.com,+16153776336,Nashville Needleworks,,Nashville Needleworks,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kyle@smartartandcraft.org,+16154545808,Kyle,,Smart Art + Craft Supplies,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
nancy@smokymountainspinnery.com,+18654369080,Nancy,,Smoky Mountain Spinnery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
donate@opencart.com,+18654537756,Terri's Yarns and Crafts,,Terri's Yarns and Crafts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@thebeesknits.com,+18652004933,The Bees Knits,,The Bees Knits,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarnpatch@gmail.com,+19317071255,The Yarn Patch,,The Yarn Patch,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@waltherhandmade.com,+18654321044,Walther Handmade,,Walther Handmade,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
7sistersyarnandfiber@gmail.com,+13142817013,7 Sisters Yarn & Fiber,,7 Sisters Yarn & Fiber,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
angelikas@yarn-store.com,+18164615505,Angelika's Yarn Store LLC,,Angelika's Yarn Store LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@bucklesbobbinsandbolts.com,+14176505043,Buckles Bobbins and Bolts LLC,,Buckles Bobbins and Bolts LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
clhfsweb@aol.com,+15738742233,Carol Leigh's Hillcreek Fiber Studio,,Carol Leigh's Hillcreek Fiber Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@cashmeregoatyarn.com,+12072367236,Cashmere Goat Yarn,,Cashmere Goat Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
momosknittingnook@gmail.com,+14173365016,Cecilia's Samplers,,Cecilia's Samplers,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
chateausew@gmail.com,+15045339221,Chateau Sew & Sew,,Chateau Sew & Sew,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
oth98@hotmail.com,+12076965418,Country Knitting of Maine,,Country Knitting of Maine,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
creatorscornerllc@yahoo.com,+13148084810,Creators Corner,,Creators Corner,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@essentiallyfelt.com,+12079420365,Essentially Felt Studio & Fine Yarn,,Essentially Felt Studio & Fine Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
fiberandvine@gmail.com,+12077392664,Fiber & Vine,,Fiber & Vine,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@fiberopsranch.com,+15735000300,Fiber Ops Ranch,,Fiber Ops Ranch,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@fiddleheadartisansupply.com,+12073388422,Fiddlehead Artisan Supply,,Fiddlehead Artisan Supply,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
floril@florilegium.com,+18167466164,Florilegium,,Florilegium,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sstaquino@yahoo.com,+13187676592,Gail Ann’s,,Gail Ann’s,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
queen@getwool.com,+12078452587,Get Wool,,Get Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@yourwebsite.com,+12078656110,Grace Robinson & Company,,Grace Robinson & Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
username@example.com,+18003410282,Halcyon Yarn,,Halcyon Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
headbandparadise@gmail.com,+15043517597,Headband Paradise,,Headband Paradise,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
heavenlyyarns@gmail.com,+12073388388,Heavenly Yarns,,Heavenly Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@hopespinnery.com,+12077634600,Hope Spinnery,,Hope Spinnery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
retail@jaggeryarn.com,+12073244455,Jagger Spun,,Jagger Spun,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
jeffvar@nocoxmail.com,+15048345222,Jefferson Variety Store,,Jefferson Variety Store,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kcneedlepoint@gmail.com,+18165997331,KC Needlepoint,,KC Needlepoint,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
moehare66@gmail.com,,Khara's Knitting Creations,,Khara's Knitting Creations,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
knitewetogether@gmail.com,+18166298572,Knit Ewe Together,,Knit Ewe Together,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info.knitcraft@gmail.com,+18164611248,Knitcraft Inc,,Knitcraft Inc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
nola@nolahooks.com,+13146406344,"Let Nola Do It, LLC",,"Let Nola Do It, LLC",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
linda.henderson55@yahoo.com,+12253160985,Linda,Henderson,Lindas Threads And Needles,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
service@louisianayarnguys.com,+13182000427,Louisiana Yarn Guys,,Louisiana Yarn Guys,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
loveknitstudio@gmail.com,+12072198836,Love To Knit Studio,,Love To Knit Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
tamara@lovetosewboutique.com,+15733481972,Tamara,,Love To Sew Boutique,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
newgardenyarns@gmail.com,+18168353693,New Garden Farm,,New Garden Farm,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
onelupine@gmail.com,+12079924140,One Lupine Fiber Arts/Maine Yarn & Fiber Supply,,One Lupine Fiber Arts/Maine Yarn & Fiber Supply,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
rachel@ontheround.com,+12076913685,Rachel,,Ontheround Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cheri@pinsandneedlesme.com,+14793002011,Pins & Needles,,Pins & Needles,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@promenadefinefabrics.com,+15045221488,Promenade Fine Fabrics,,Promenade Fine Fabrics,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
slowyarncrawl@gmail.com,+17654049442,Slow Yarn Crawl,,Slow Yarn Crawl,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
admin@strideretail.com,+15737617313,Specialty Quilts & Fabrics Llc,,Specialty Quilts & Fabrics Llc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
uniquelyyoursmo@gmail.com,+15733642070,Uniquely Yours Knitting & Quilting Center,,Uniquely Yours Knitting & Quilting Center,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
chocgarage@yahoo.com,+15732710089,"Unraveled Sisters Yarn, Stitchery and More",,"Unraveled Sisters Yarn, Stitchery and More",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
oeraqn@juvfgyrfgbcjbby.pbz,+14173882440,Whistle Stop Wool,,Whistle Stop Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
wooleezofmaine@gmail.com,+12072596436,Wooleez of Maine,,Wooleez of Maine,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yardgoodscenterfabric@gmail.com,+12078725403,Yardgoods Center,,Yardgoods Center,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@yarnsocialkc.com,+18168670522,Yarn Social,,Yarn Social,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
carmen@yarntogether.com,+16363032356,Carmen,,Yarn Together,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@yarncomstl.com,+16366286784,Yarncom: Community Through Creation,,Yarncom: Community Through Creation,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
